_time,torque,position,cluster_labels,cluster_id
2024-11-18T13:03:12Z,35,772.0,cluster_1,1
2024-11-18T13:03:13Z,35,801.0,cluster_1,1
2024-11-18T13:03:14Z,43,832.0,cluster_1,1
2024-11-18T13:03:15Z,35,862.0,cluster_1,1
2024-11-18T13:03:16Z,39,892.0,cluster_1,1
2024-11-18T13:03:17Z,39,922.0,cluster_1,1
2024-11-18T13:03:18Z,31,953.0,cluster_1,1
2024-11-18T13:03:19Z,20,979.0,cluster_1,1
2024-11-18T13:03:20Z,8,994.0,cluster_1,1
2024-11-18T13:03:21Z,20,1000.0,cluster_1,1
2024-11-18T13:03:22Z,20,1000.0,cluster_1,1
2024-11-18T13:03:23Z,20,1000.0,cluster_1,1
2024-11-18T13:03:24Z,20,1000.0,cluster_1,1
2024-11-18T13:03:25Z,20,1000.0,cluster_1,1
2024-11-18T13:03:26Z,20,1000.0,cluster_1,1
2024-11-18T13:03:27Z,20,1000.0,cluster_1,1
2024-11-18T13:03:28Z,20,1000.0,cluster_1,1
2024-11-18T13:03:29Z,20,1000.0,cluster_1,1
2024-11-18T13:03:30Z,20,1000.0,cluster_1,1
2024-11-18T13:03:31Z,20,1000.0,cluster_1,1
2024-11-18T13:03:32Z,20,1000.0,cluster_1,1
2024-11-18T13:03:33Z,20,1000.0,cluster_1,1
2024-11-18T13:03:34Z,20,1000.0,cluster_1,1
2024-11-18T13:03:35Z,20,1000.0,cluster_1,1
2024-11-18T13:03:36Z,20,1000.0,cluster_1,1
2024-11-18T13:03:37Z,20,1000.0,cluster_1,1
2024-11-18T13:03:38Z,20,1000.0,cluster_1,1
2024-11-18T13:03:39Z,20,1000.0,cluster_1,1
2024-11-18T13:03:40Z,20,1000.0,cluster_1,1
2024-11-18T13:03:41Z,20,1000.0,cluster_1,1
2024-11-18T13:03:42Z,20,1000.0,cluster_1,1
2024-11-18T13:03:43Z,20,1000.0,cluster_1,1
2024-11-18T13:03:44Z,20,1000.0,cluster_1,1
2024-11-18T13:03:45Z,0,1000.0,cluster_1,1
2024-11-18T13:03:46Z,0,996.0,cluster_1,1
2024-11-18T13:04:47Z,35,14.0,cluster_1,1
2024-11-18T13:04:48Z,35,43.0,cluster_1,1
2024-11-18T13:04:49Z,31,73.0,cluster_1,1
2024-11-18T13:04:50Z,31,107.0,cluster_1,1
2024-11-18T13:04:51Z,24,135.0,cluster_1,1
2024-11-18T13:04:52Z,24,166.0,cluster_1,1
2024-11-18T13:04:53Z,24,195.0,cluster_1,1
2024-11-18T13:04:54Z,24,226.0,cluster_1,1
2024-11-18T13:04:55Z,20,256.0,cluster_1,1
2024-11-18T13:04:56Z,24,286.0,cluster_1,1
2024-11-18T13:04:57Z,24,319.0,cluster_1,1
2024-11-18T13:04:58Z,24,350.0,cluster_1,1
2024-11-18T13:04:59Z,24,384.0,cluster_1,1
2024-11-18T13:05:00Z,24,413.0,cluster_1,1
2024-11-18T13:05:01Z,24,442.0,cluster_1,1
2024-11-18T13:05:02Z,28,473.0,cluster_1,1
2024-11-18T13:05:03Z,28,504.0,cluster_1,1
2024-11-18T13:05:04Z,28,535.0,cluster_1,1
2024-11-18T13:05:05Z,28,564.0,cluster_1,1
2024-11-18T13:05:06Z,31,594.0,cluster_1,1
2024-11-18T13:05:07Z,28,624.0,cluster_1,1
2024-11-18T13:05:08Z,28,655.0,cluster_1,1
2024-11-18T13:05:09Z,35,685.0,cluster_1,1
2024-11-18T13:05:10Z,31,714.0,cluster_1,1
2024-11-18T13:05:11Z,31,745.0,cluster_1,1
2024-11-18T13:05:12Z,31,775.0,cluster_1,1
2024-11-18T13:05:13Z,31,805.0,cluster_1,1
2024-11-18T13:05:14Z,39,835.0,cluster_1,1
2024-11-18T13:05:15Z,35,866.0,cluster_1,1
2024-11-18T13:05:16Z,39,896.0,cluster_1,1
2024-11-18T13:05:17Z,39,926.0,cluster_1,1
2024-11-18T13:05:18Z,35,956.0,cluster_1,1
2024-11-18T13:05:19Z,20,982.0,cluster_1,1
2024-11-18T13:05:20Z,8,995.0,cluster_1,1
2024-11-18T13:05:21Z,20,1000.0,cluster_1,1
2024-11-18T13:05:22Z,20,1000.0,cluster_1,1
2024-11-18T13:05:23Z,20,1000.0,cluster_1,1
2024-11-18T13:05:24Z,20,1000.0,cluster_1,1
2024-11-18T13:05:25Z,20,1000.0,cluster_1,1
2024-11-18T13:05:26Z,20,1000.0,cluster_1,1
2024-11-18T13:05:27Z,20,1000.0,cluster_1,1
2024-11-18T13:05:28Z,20,1000.0,cluster_1,1
2024-11-18T13:05:29Z,20,1000.0,cluster_1,1
2024-11-18T13:05:30Z,20,1000.0,cluster_1,1
2024-11-18T13:05:31Z,20,1000.0,cluster_1,1
2024-11-18T13:05:32Z,20,1000.0,cluster_1,1
2024-11-18T13:05:33Z,20,1000.0,cluster_1,1
2024-11-18T13:05:34Z,20,1000.0,cluster_1,1
2024-11-18T13:05:35Z,20,1000.0,cluster_1,1
2024-11-18T13:05:36Z,20,1000.0,cluster_1,1
2024-11-18T13:05:37Z,20,1000.0,cluster_1,1
2024-11-18T13:05:38Z,20,1000.0,cluster_1,1
2024-11-18T13:05:39Z,20,1000.0,cluster_1,1
2024-11-18T13:05:40Z,20,1000.0,cluster_1,1
2024-11-18T13:05:41Z,20,1000.0,cluster_1,1
2024-11-18T13:05:42Z,20,1000.0,cluster_1,1
2024-11-18T13:05:43Z,20,1000.0,cluster_1,1
2024-11-18T13:05:44Z,20,1000.0,cluster_1,1
2024-11-18T13:05:45Z,0,1000.0,cluster_1,1
2024-11-18T13:06:47Z,35,17.0,cluster_1,1
2024-11-18T13:06:48Z,35,47.0,cluster_1,1
2024-11-18T13:06:49Z,31,77.0,cluster_1,1
2024-11-18T13:06:50Z,28,111.0,cluster_1,1
2024-11-18T13:06:51Z,24,139.0,cluster_1,1
2024-11-18T13:06:52Z,28,170.0,cluster_1,1
2024-11-18T13:06:53Z,24,199.0,cluster_1,1
2024-11-18T13:06:54Z,24,229.0,cluster_1,1
2024-11-18T13:06:55Z,24,260.0,cluster_1,1
2024-11-18T13:06:56Z,24,289.0,cluster_1,1
2024-11-18T13:06:57Z,24,324.0,cluster_1,1
2024-11-18T13:06:58Z,24,354.0,cluster_1,1
2024-11-18T13:06:59Z,28,388.0,cluster_1,1
2024-11-18T13:07:00Z,24,416.0,cluster_1,1
2024-11-18T13:07:01Z,24,446.0,cluster_1,1
2024-11-18T13:07:02Z,28,476.0,cluster_1,1
2024-11-18T13:07:03Z,24,508.0,cluster_1,1
2024-11-18T13:07:04Z,28,539.0,cluster_1,1
2024-11-18T13:07:05Z,28,568.0,cluster_1,1
2024-11-18T13:07:06Z,28,598.0,cluster_1,1
2024-11-18T13:07:07Z,28,628.0,cluster_1,1
2024-11-18T13:07:08Z,28,658.0,cluster_1,1
2024-11-18T13:07:09Z,35,688.0,cluster_1,1
2024-11-18T13:07:10Z,28,718.0,cluster_1,1
2024-11-18T13:07:11Z,31,749.0,cluster_1,1
2024-11-18T13:07:12Z,35,779.0,cluster_1,1
2024-11-18T13:07:13Z,35,809.0,cluster_1,1
2024-11-18T13:07:14Z,35,839.0,cluster_1,1
2024-11-18T13:07:15Z,39,869.0,cluster_1,1
2024-11-18T13:07:16Z,35,900.0,cluster_1,1
2024-11-18T13:07:17Z,39,930.0,cluster_1,1
2024-11-18T13:07:18Z,35,960.0,cluster_1,1
2024-11-18T13:07:19Z,20,984.0,cluster_1,1
2024-11-18T13:07:20Z,8,996.0,cluster_1,1
2024-11-18T13:07:21Z,24,1000.0,cluster_1,1
2024-11-18T13:07:22Z,24,1000.0,cluster_1,1
2024-11-18T13:07:23Z,24,1000.0,cluster_1,1
2024-11-18T13:07:24Z,24,1000.0,cluster_1,1
2024-11-18T13:07:25Z,24,1000.0,cluster_1,1
2024-11-18T13:07:26Z,24,1000.0,cluster_1,1
2024-11-18T13:07:27Z,24,1000.0,cluster_1,1
2024-11-18T13:07:28Z,24,1000.0,cluster_1,1
2024-11-18T13:07:29Z,24,1000.0,cluster_1,1
2024-11-18T13:07:30Z,24,1000.0,cluster_1,1
2024-11-18T13:07:31Z,24,1000.0,cluster_1,1
2024-11-18T13:07:32Z,24,1000.0,cluster_1,1
2024-11-18T13:07:33Z,24,1000.0,cluster_1,1
2024-11-18T13:07:34Z,24,1000.0,cluster_1,1
2024-11-18T13:07:35Z,24,1000.0,cluster_1,1
2024-11-18T13:07:36Z,24,1000.0,cluster_1,1
2024-11-18T13:07:37Z,24,1000.0,cluster_1,1
2024-11-18T13:07:38Z,24,1000.0,cluster_1,1
2024-11-18T13:07:39Z,24,1000.0,cluster_1,1
2024-11-18T13:07:40Z,24,1000.0,cluster_1,1
2024-11-18T13:07:41Z,24,1000.0,cluster_1,1
2024-11-18T13:07:42Z,24,1000.0,cluster_1,1
2024-11-18T13:07:43Z,24,1000.0,cluster_1,1
2024-11-18T13:07:44Z,24,1000.0,cluster_1,1
2024-11-18T13:07:45Z,0,1000.0,cluster_1,1
2024-11-18T13:08:47Z,35,20.0,cluster_1,1
2024-11-18T13:08:48Z,31,50.0,cluster_1,1
2024-11-18T13:08:49Z,31,81.0,cluster_1,1
2024-11-18T13:08:50Z,28,114.0,cluster_1,1
2024-11-18T13:08:51Z,28,143.0,cluster_1,1
2024-11-18T13:08:52Z,28,173.0,cluster_1,1
2024-11-18T13:08:53Z,24,202.0,cluster_1,1
2024-11-18T13:08:54Z,24,233.0,cluster_1,1
2024-11-18T13:08:55Z,24,263.0,cluster_1,1
2024-11-18T13:08:56Z,20,294.0,cluster_1,1
2024-11-18T13:08:57Z,24,327.0,cluster_1,1
2024-11-18T13:08:58Z,24,358.0,cluster_1,1
2024-11-18T13:08:59Z,28,391.0,cluster_1,1
2024-11-18T13:09:00Z,24,419.0,cluster_1,1
2024-11-18T13:09:01Z,28,450.0,cluster_1,1
2024-11-18T13:09:02Z,28,480.0,cluster_1,1
2024-11-18T13:09:03Z,28,512.0,cluster_1,1
2024-11-18T13:09:04Z,28,542.0,cluster_1,1
2024-11-18T13:09:05Z,28,571.0,cluster_1,1
2024-11-18T13:09:06Z,28,602.0,cluster_1,1
2024-11-18T13:09:07Z,28,632.0,cluster_1,1
2024-11-18T13:09:08Z,28,662.0,cluster_1,1
2024-11-18T13:09:09Z,31,692.0,cluster_1,1
2024-11-18T13:09:10Z,28,722.0,cluster_1,1
2024-11-18T13:09:11Z,35,753.0,cluster_1,1
2024-11-18T13:09:12Z,31,782.0,cluster_1,1
2024-11-18T13:09:13Z,31,812.0,cluster_1,1
2024-11-18T13:09:14Z,43,843.0,cluster_1,1
2024-11-18T13:09:15Z,35,873.0,cluster_1,1
2024-11-18T13:09:16Z,35,903.0,cluster_1,1
2024-11-18T13:09:17Z,35,933.0,cluster_1,1
2024-11-18T13:09:18Z,31,963.0,cluster_1,1
2024-11-18T13:09:19Z,16,986.0,cluster_1,1
2024-11-18T13:09:20Z,4,997.0,cluster_1,1
2024-11-18T13:09:21Z,35,1000.0,cluster_1,1
2024-11-18T13:09:22Z,35,1000.0,cluster_1,1
2024-11-18T13:09:23Z,35,1000.0,cluster_1,1
2024-11-18T13:09:24Z,35,1000.0,cluster_1,1
2024-11-18T13:09:25Z,35,1000.0,cluster_1,1
2024-11-18T13:09:26Z,35,1000.0,cluster_1,1
2024-11-18T13:09:27Z,35,1000.0,cluster_1,1
2024-11-18T13:09:28Z,35,1000.0,cluster_1,1
2024-11-18T13:09:29Z,35,1000.0,cluster_1,1
2024-11-18T13:09:30Z,35,1000.0,cluster_1,1
2024-11-18T13:09:31Z,35,1000.0,cluster_1,1
2024-11-18T13:09:32Z,35,1000.0,cluster_1,1
2024-11-18T13:09:33Z,35,1000.0,cluster_1,1
2024-11-18T13:09:34Z,35,1000.0,cluster_1,1
2024-11-18T13:09:35Z,35,1000.0,cluster_1,1
2024-11-18T13:09:36Z,35,1000.0,cluster_1,1
2024-11-18T13:09:37Z,35,1000.0,cluster_1,1
2024-11-18T13:09:38Z,35,1000.0,cluster_1,1
2024-11-18T13:09:39Z,35,1000.0,cluster_1,1
2024-11-18T13:09:40Z,35,1000.0,cluster_1,1
2024-11-18T13:09:41Z,35,1000.0,cluster_1,1
2024-11-18T13:09:42Z,35,1000.0,cluster_1,1
2024-11-18T13:09:43Z,35,1000.0,cluster_1,1
2024-11-18T13:09:44Z,35,1000.0,cluster_1,1
2024-11-18T13:09:45Z,0,1000.0,cluster_1,1
2024-11-18T13:10:47Z,35,24.0,cluster_1,1
2024-11-18T13:10:48Z,31,53.0,cluster_1,1
2024-11-18T13:10:49Z,31,85.0,cluster_1,1
2024-11-18T13:10:50Z,31,117.0,cluster_1,1
2024-11-18T13:10:51Z,24,145.0,cluster_1,1
2024-11-18T13:10:52Z,24,176.0,cluster_1,1
2024-11-18T13:10:53Z,24,205.0,cluster_1,1
2024-11-18T13:10:54Z,24,236.0,cluster_1,1
2024-11-18T13:10:55Z,24,266.0,cluster_1,1
2024-11-18T13:10:56Z,20,298.0,cluster_1,1
2024-11-18T13:10:57Z,24,330.0,cluster_1,1
2024-11-18T13:10:58Z,24,361.0,cluster_1,1
2024-11-18T13:10:59Z,24,395.0,cluster_1,1
2024-11-18T13:11:00Z,24,422.0,cluster_1,1
2024-11-18T13:11:01Z,28,453.0,cluster_1,1
2024-11-18T13:11:02Z,28,483.0,cluster_1,1
2024-11-18T13:11:03Z,24,516.0,cluster_1,1
2024-11-18T13:11:04Z,31,545.0,cluster_1,1
2024-11-18T13:11:05Z,28,574.0,cluster_1,1
2024-11-18T13:11:06Z,28,605.0,cluster_1,1
2024-11-18T13:11:07Z,28,634.0,cluster_1,1
2024-11-18T13:11:08Z,28,665.0,cluster_1,1
2024-11-18T13:11:09Z,31,696.0,cluster_1,1
2024-11-18T13:11:10Z,31,725.0,cluster_1,1
2024-11-18T13:11:11Z,31,756.0,cluster_1,1
2024-11-18T13:11:12Z,35,786.0,cluster_1,1
2024-11-18T13:11:13Z,35,816.0,cluster_1,1
2024-11-18T13:11:14Z,39,846.0,cluster_1,1
2024-11-18T13:11:15Z,35,876.0,cluster_1,1
2024-11-18T13:11:16Z,39,906.0,cluster_1,1
2024-11-18T13:11:17Z,39,936.0,cluster_1,1
2024-11-18T13:11:18Z,24,967.0,cluster_1,1
2024-11-18T13:11:19Z,16,987.0,cluster_1,1
2024-11-18T13:11:20Z,4,997.0,cluster_1,1
2024-11-18T13:11:21Z,24,1000.0,cluster_1,1
2024-11-18T13:11:22Z,24,999.0,cluster_1,1
2024-11-18T13:11:23Z,24,1000.0,cluster_1,1
2024-11-18T13:11:24Z,24,1000.0,cluster_1,1
2024-11-18T13:11:25Z,24,1000.0,cluster_1,1
2024-11-18T13:11:26Z,24,1000.0,cluster_1,1
2024-11-18T13:11:27Z,24,1000.0,cluster_1,1
2024-11-18T13:11:28Z,24,1000.0,cluster_1,1
2024-11-18T13:11:29Z,24,1000.0,cluster_1,1
2024-11-18T13:11:30Z,24,1000.0,cluster_1,1
2024-11-18T13:11:31Z,24,1000.0,cluster_1,1
2024-11-18T13:11:32Z,24,1000.0,cluster_1,1
2024-11-18T13:11:33Z,24,1000.0,cluster_1,1
2024-11-18T13:11:34Z,24,1000.0,cluster_1,1
2024-11-18T13:11:35Z,24,1000.0,cluster_1,1
2024-11-18T13:11:36Z,24,1000.0,cluster_1,1
2024-11-18T13:11:37Z,24,999.0,cluster_1,1
2024-11-18T13:11:38Z,24,1000.0,cluster_1,1
2024-11-18T13:11:39Z,24,1000.0,cluster_1,1
2024-11-18T13:11:40Z,24,1000.0,cluster_1,1
2024-11-18T13:11:41Z,24,1000.0,cluster_1,1
2024-11-18T13:11:42Z,24,1000.0,cluster_1,1
2024-11-18T13:11:43Z,24,1000.0,cluster_1,1
2024-11-18T13:11:44Z,24,1000.0,cluster_1,1
2024-11-18T13:11:45Z,0,999.0,cluster_1,1
2024-11-18T13:12:47Z,35,28.0,cluster_1,1
2024-11-18T13:12:48Z,35,56.0,cluster_1,1
2024-11-18T13:12:49Z,35,89.0,cluster_1,1
2024-11-18T13:12:50Z,31,121.0,cluster_1,1
2024-11-18T13:12:51Z,28,150.0,cluster_1,1
2024-11-18T13:12:52Z,28,179.0,cluster_1,1
2024-11-18T13:12:53Z,28,209.0,cluster_1,1
2024-11-18T13:12:54Z,28,240.0,cluster_1,1
2024-11-18T13:12:55Z,28,269.0,cluster_1,1
2024-11-18T13:12:56Z,24,302.0,cluster_1,1
2024-11-18T13:12:57Z,28,334.0,cluster_1,1
2024-11-18T13:12:58Z,24,365.0,cluster_1,1
2024-11-18T13:12:59Z,28,398.0,cluster_1,1
2024-11-18T13:13:00Z,28,425.0,cluster_1,1
2024-11-18T13:13:01Z,24,457.0,cluster_1,1
2024-11-18T13:13:02Z,28,487.0,cluster_1,1
2024-11-18T13:13:03Z,31,519.0,cluster_1,1
2024-11-18T13:13:04Z,31,549.0,cluster_1,1
2024-11-18T13:13:05Z,31,579.0,cluster_1,1
2024-11-18T13:13:06Z,35,609.0,cluster_1,1
2024-11-18T13:13:07Z,31,638.0,cluster_1,1
2024-11-18T13:13:08Z,35,669.0,cluster_1,1
2024-11-18T13:13:09Z,39,699.0,cluster_1,1
2024-11-18T13:13:10Z,31,729.0,cluster_1,1
2024-11-18T13:13:11Z,39,759.0,cluster_1,1
2024-11-18T13:13:12Z,35,789.0,cluster_1,1
2024-11-18T13:13:13Z,39,819.0,cluster_1,1
2024-11-18T13:13:14Z,39,849.0,cluster_1,1
2024-11-18T13:13:15Z,39,880.0,cluster_1,1
2024-11-18T13:13:16Z,39,909.0,cluster_1,1
2024-11-18T13:13:17Z,39,940.0,cluster_1,1
2024-11-18T13:13:18Z,28,970.0,cluster_1,1
2024-11-18T13:13:19Z,16,989.0,cluster_1,1
2024-11-18T13:13:20Z,4,998.0,cluster_1,1
2024-11-18T13:13:21Z,39,1000.0,cluster_1,1
2024-11-18T13:13:22Z,39,1000.0,cluster_1,1
2024-11-18T13:13:23Z,39,1000.0,cluster_1,1
2024-11-18T13:13:24Z,39,1000.0,cluster_1,1
2024-11-18T13:13:25Z,39,1000.0,cluster_1,1
2024-11-18T13:13:26Z,39,1000.0,cluster_1,1
2024-11-18T13:13:27Z,39,1000.0,cluster_1,1
2024-11-18T13:13:28Z,39,1000.0,cluster_1,1
2024-11-18T13:13:29Z,39,1000.0,cluster_1,1
2024-11-18T13:13:30Z,39,1000.0,cluster_1,1
2024-11-18T13:13:31Z,39,1000.0,cluster_1,1
2024-11-18T13:13:32Z,39,1000.0,cluster_1,1
2024-11-18T13:13:33Z,39,1000.0,cluster_1,1
2024-11-18T13:13:34Z,39,1000.0,cluster_1,1
2024-11-18T13:13:35Z,39,1000.0,cluster_1,1
2024-11-18T13:13:36Z,39,1000.0,cluster_1,1
2024-11-18T13:13:37Z,39,1000.0,cluster_1,1
2024-11-18T13:13:38Z,39,1000.0,cluster_1,1
2024-11-18T13:13:39Z,39,1000.0,cluster_1,1
2024-11-18T13:13:40Z,39,1000.0,cluster_1,1
2024-11-18T13:13:41Z,39,1000.0,cluster_1,1
2024-11-18T13:13:42Z,39,1000.0,cluster_1,1
2024-11-18T13:13:43Z,39,1000.0,cluster_1,1
2024-11-18T13:13:44Z,39,1000.0,cluster_1,1
2024-11-18T13:13:45Z,0,999.0,cluster_1,1
2024-11-18T13:14:47Z,35,31.0,cluster_1,1
2024-11-18T13:14:48Z,35,60.0,cluster_1,1
2024-11-18T13:14:49Z,35,93.0,cluster_1,1
2024-11-18T13:14:50Z,31,123.0,cluster_1,1
2024-11-18T13:14:51Z,24,153.0,cluster_1,1
2024-11-18T13:14:52Z,28,183.0,cluster_1,1
2024-11-18T13:14:53Z,24,212.0,cluster_1,1
2024-11-18T13:14:54Z,24,243.0,cluster_1,1
2024-11-18T13:14:55Z,28,272.0,cluster_1,1
2024-11-18T13:14:56Z,28,304.0,cluster_1,1
2024-11-18T13:14:57Z,24,337.0,cluster_1,1
2024-11-18T13:14:58Z,24,369.0,cluster_1,1
2024-11-18T13:14:59Z,28,401.0,cluster_1,1
2024-11-18T13:15:00Z,28,429.0,cluster_1,1
2024-11-18T13:15:01Z,28,460.0,cluster_1,1
2024-11-18T13:15:02Z,31,489.0,cluster_1,1
2024-11-18T13:15:03Z,28,522.0,cluster_1,1
2024-11-18T13:15:04Z,31,552.0,cluster_1,1
2024-11-18T13:15:05Z,35,581.0,cluster_1,1
2024-11-18T13:15:06Z,31,612.0,cluster_1,1
2024-11-18T13:15:07Z,31,642.0,cluster_1,1
2024-11-18T13:15:08Z,31,672.0,cluster_1,1
2024-11-18T13:15:09Z,31,702.0,cluster_1,1
2024-11-18T13:15:10Z,28,732.0,cluster_1,1
2024-11-18T13:15:11Z,31,763.0,cluster_1,1
2024-11-18T13:15:12Z,35,792.0,cluster_1,1
2024-11-18T13:15:13Z,35,822.0,cluster_1,1
2024-11-18T13:15:14Z,39,853.0,cluster_1,1
2024-11-18T13:15:15Z,39,883.0,cluster_1,1
2024-11-18T13:15:16Z,39,913.0,cluster_1,1
2024-11-18T13:15:17Z,39,943.0,cluster_1,1
2024-11-18T13:15:18Z,35,972.0,cluster_1,1
2024-11-18T13:15:19Z,28,990.0,cluster_1,1
2024-11-18T13:15:20Z,20,999.0,cluster_1,1
2024-11-18T13:15:21Z,4,1000.0,cluster_1,1
2024-11-18T13:15:22Z,12,1000.0,cluster_1,1
2024-11-18T13:15:23Z,12,1000.0,cluster_1,1
2024-11-18T13:15:24Z,12,1000.0,cluster_1,1
2024-11-18T13:15:25Z,12,1000.0,cluster_1,1
2024-11-18T13:15:26Z,12,1000.0,cluster_1,1
2024-11-18T13:15:27Z,12,1000.0,cluster_1,1
2024-11-18T13:15:28Z,12,1000.0,cluster_1,1
2024-11-18T13:15:29Z,12,1000.0,cluster_1,1
2024-11-18T13:15:30Z,12,1000.0,cluster_1,1
2024-11-18T13:15:31Z,12,1000.0,cluster_1,1
2024-11-18T13:15:32Z,12,1000.0,cluster_1,1
2024-11-18T13:15:33Z,12,1000.0,cluster_1,1
2024-11-18T13:15:34Z,12,1000.0,cluster_1,1
2024-11-18T13:15:35Z,12,1000.0,cluster_1,1
2024-11-18T13:15:36Z,12,1000.0,cluster_1,1
2024-11-18T13:15:37Z,12,1000.0,cluster_1,1
2024-11-18T13:15:38Z,12,1000.0,cluster_1,1
2024-11-18T13:15:39Z,12,1000.0,cluster_1,1
2024-11-18T13:15:40Z,12,1000.0,cluster_1,1
2024-11-18T13:15:41Z,12,1000.0,cluster_1,1
2024-11-18T13:15:42Z,12,1000.0,cluster_1,1
2024-11-18T13:15:43Z,12,1000.0,cluster_1,1
2024-11-18T13:15:44Z,12,1000.0,cluster_1,1
2024-11-18T13:15:45Z,0,999.0,cluster_1,1
2024-11-18T13:15:46Z,0,980.0,cluster_1,1
2024-11-18T13:16:47Z,28,34.0,cluster_1,1
2024-11-18T13:16:48Z,39,63.0,cluster_1,1
2024-11-18T13:16:49Z,35,96.0,cluster_1,1
2024-11-18T13:16:50Z,31,126.0,cluster_1,1
2024-11-18T13:16:51Z,24,156.0,cluster_1,1
2024-11-18T13:16:52Z,28,186.0,cluster_1,1
2024-11-18T13:16:53Z,28,215.0,cluster_1,1
2024-11-18T13:16:54Z,24,246.0,cluster_1,1
2024-11-18T13:16:55Z,28,275.0,cluster_1,1
2024-11-18T13:16:56Z,24,308.0,cluster_1,1
2024-11-18T13:16:57Z,24,340.0,cluster_1,1
2024-11-18T13:16:58Z,24,372.0,cluster_1,1
2024-11-18T13:16:59Z,24,404.0,cluster_1,1
2024-11-18T13:17:00Z,24,432.0,cluster_1,1
2024-11-18T13:17:01Z,24,463.0,cluster_1,1
2024-11-18T13:17:02Z,31,493.0,cluster_1,1
2024-11-18T13:17:03Z,28,526.0,cluster_1,1
2024-11-18T13:17:04Z,31,555.0,cluster_1,1
2024-11-18T13:17:05Z,31,584.0,cluster_1,1
2024-11-18T13:17:06Z,35,615.0,cluster_1,1
2024-11-18T13:17:07Z,31,645.0,cluster_1,1
2024-11-18T13:17:08Z,31,675.0,cluster_1,1
2024-11-18T13:17:09Z,31,705.0,cluster_1,1
2024-11-18T13:17:10Z,31,736.0,cluster_1,1
2024-11-18T13:17:11Z,31,765.0,cluster_1,1
2024-11-18T13:17:12Z,35,795.0,cluster_1,1
2024-11-18T13:17:13Z,35,826.0,cluster_1,1
2024-11-18T13:17:14Z,35,855.0,cluster_1,1
2024-11-18T13:17:15Z,35,886.0,cluster_1,1
2024-11-18T13:17:16Z,35,916.0,cluster_1,1
2024-11-18T13:17:17Z,39,946.0,cluster_1,1
2024-11-18T13:17:18Z,35,975.0,cluster_1,1
2024-11-18T13:17:19Z,28,992.0,cluster_1,1
2024-11-18T13:17:20Z,16,999.0,cluster_1,1
2024-11-18T13:17:21Z,4,1000.0,cluster_1,1
2024-11-18T13:17:22Z,4,1000.0,cluster_1,1
2024-11-18T13:17:23Z,4,1000.0,cluster_1,1
2024-11-18T13:17:24Z,4,1000.0,cluster_1,1
2024-11-18T13:17:25Z,4,1000.0,cluster_1,1
2024-11-18T13:17:26Z,4,1000.0,cluster_1,1
2024-11-18T13:17:27Z,4,1000.0,cluster_1,1
2024-11-18T13:17:28Z,4,1000.0,cluster_1,1
2024-11-18T13:17:29Z,4,1000.0,cluster_1,1
2024-11-18T13:17:30Z,4,1000.0,cluster_1,1
2024-11-18T13:17:31Z,4,1000.0,cluster_1,1
2024-11-18T13:17:32Z,4,1000.0,cluster_1,1
2024-11-18T13:17:33Z,4,1000.0,cluster_1,1
2024-11-18T13:17:34Z,4,1000.0,cluster_1,1
2024-11-18T13:17:35Z,4,1000.0,cluster_1,1
2024-11-18T13:17:36Z,4,1000.0,cluster_1,1
2024-11-18T13:17:37Z,4,1000.0,cluster_1,1
2024-11-18T13:17:38Z,4,1000.0,cluster_1,1
2024-11-18T13:17:39Z,4,1000.0,cluster_1,1
2024-11-18T13:17:40Z,4,1000.0,cluster_1,1
2024-11-18T13:17:41Z,4,1000.0,cluster_1,1
2024-11-18T13:17:42Z,4,1000.0,cluster_1,1
2024-11-18T13:17:43Z,4,1000.0,cluster_1,1
2024-11-18T13:17:44Z,4,1000.0,cluster_1,1
2024-11-18T13:17:45Z,0,998.0,cluster_1,1
2024-11-18T13:17:46Z,0,977.0,cluster_1,1
2024-11-18T13:18:47Z,43,37.0,cluster_1,1
2024-11-18T13:18:48Z,35,68.0,cluster_1,1
2024-11-18T13:18:49Z,35,101.0,cluster_1,1
2024-11-18T13:18:50Z,31,129.0,cluster_1,1
2024-11-18T13:18:51Z,28,160.0,cluster_1,1
2024-11-18T13:18:52Z,28,189.0,cluster_1,1
2024-11-18T13:18:53Z,28,220.0,cluster_1,1
2024-11-18T13:18:54Z,24,250.0,cluster_1,1
2024-11-18T13:18:55Z,28,279.0,cluster_1,1
2024-11-18T13:18:56Z,24,313.0,cluster_1,1
2024-11-18T13:18:57Z,24,344.0,cluster_1,1
2024-11-18T13:18:58Z,28,377.0,cluster_1,1
2024-11-18T13:18:59Z,24,408.0,cluster_1,1
2024-11-18T13:19:00Z,28,435.0,cluster_1,1
2024-11-18T13:19:01Z,28,467.0,cluster_1,1
2024-11-18T13:19:02Z,24,497.0,cluster_1,1
2024-11-18T13:19:03Z,28,529.0,cluster_1,1
2024-11-18T13:19:04Z,28,558.0,cluster_1,1
2024-11-18T13:19:05Z,31,588.0,cluster_1,1
2024-11-18T13:19:06Z,28,619.0,cluster_1,1
2024-11-18T13:19:07Z,31,648.0,cluster_1,1
2024-11-18T13:19:08Z,28,679.0,cluster_1,1
2024-11-18T13:19:09Z,31,709.0,cluster_1,1
2024-11-18T13:19:10Z,35,709.0,cluster_1,1
2024-11-18T13:19:11Z,31,769.0,cluster_1,1
