_time,torque,position,cluster_labels,cluster_id
2024-11-14T05:40:43Z,-39,535.0,cluster_0,0
2024-11-14T05:40:44Z,-43,504.0,cluster_0,0
2024-11-14T05:40:45Z,-39,474.0,cluster_0,0
2024-11-14T05:40:46Z,-39,443.0,cluster_0,0
2024-11-14T05:40:47Z,-39,415.0,cluster_0,0
2024-11-14T05:40:48Z,-39,385.0,cluster_0,0
2024-11-14T05:40:49Z,-39,353.0,cluster_0,0
2024-11-14T05:40:50Z,-39,323.0,cluster_0,0
2024-11-14T05:40:51Z,-39,289.0,cluster_0,0
2024-11-14T05:40:52Z,-39,260.0,cluster_0,0
2024-11-14T05:40:53Z,-43,230.0,cluster_0,0
2024-11-14T05:40:54Z,-43,201.0,cluster_0,0
2024-11-14T05:40:55Z,-43,171.0,cluster_0,0
2024-11-14T05:40:56Z,-51,141.0,cluster_0,0
2024-11-14T05:40:57Z,-51,113.0,cluster_0,0
2024-11-14T05:40:58Z,-51,80.0,cluster_0,0
2024-11-14T05:40:59Z,-55,51.0,cluster_0,0
2024-11-14T05:41:00Z,-43,22.0,cluster_0,0
2024-11-14T05:41:01Z,-28,5.0,cluster_0,0
2024-11-14T05:41:02Z,-16,0.0,cluster_0,0
2024-11-14T05:41:03Z,-16,0.0,cluster_0,0
2024-11-14T05:41:04Z,-16,0.0,cluster_0,0
2024-11-14T05:41:05Z,-16,0.0,cluster_0,0
2024-11-14T05:41:06Z,-16,0.0,cluster_0,0
2024-11-14T05:41:07Z,-16,0.0,cluster_0,0
2024-11-14T05:41:08Z,-16,0.0,cluster_0,0
2024-11-14T05:41:09Z,-16,0.0,cluster_0,0
2024-11-14T05:41:10Z,-16,0.0,cluster_0,0
2024-11-14T05:41:11Z,-16,0.0,cluster_0,0
2024-11-14T05:41:12Z,-16,0.0,cluster_0,0
2024-11-14T05:41:13Z,-16,0.0,cluster_0,0
2024-11-14T05:41:14Z,-16,0.0,cluster_0,0
2024-11-14T05:41:15Z,-16,0.0,cluster_0,0
2024-11-14T05:41:16Z,-16,0.0,cluster_0,0
2024-11-14T05:41:17Z,-16,0.0,cluster_0,0
2024-11-14T05:41:18Z,-16,0.0,cluster_0,0
2024-11-14T05:41:19Z,-16,0.0,cluster_0,0
2024-11-14T05:41:20Z,-16,0.0,cluster_0,0
2024-11-14T05:41:21Z,-16,0.0,cluster_0,0
2024-11-14T05:41:22Z,-16,0.0,cluster_0,0
2024-11-14T05:41:23Z,-16,0.0,cluster_0,0
2024-11-14T05:41:24Z,-16,0.0,cluster_0,0
2024-11-14T05:41:25Z,-16,0.0,cluster_0,0
2024-11-14T05:41:26Z,0,0.0,cluster_0,0
2024-11-14T05:41:27Z,0,0.0,cluster_0,0
2024-11-14T05:42:28Z,-55,972.0,cluster_0,0
2024-11-14T05:42:29Z,-59,944.0,cluster_0,0
2024-11-14T05:42:30Z,-55,917.0,cluster_0,0
2024-11-14T05:42:31Z,-51,888.0,cluster_0,0
2024-11-14T05:42:32Z,-55,860.0,cluster_0,0
